Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
16809,Christopher and His Kind,Christopher Isherwood,"Isherwood, Christopher",,"=""0816638632""","=""9780816638635""",0,4.04,Univ Of Minnesota Press,Paperback,352,2001,1976,,2020/06/13,to-read,to-read (#566),to-read,,,,0,0
290058,Becoming a Man,Paul Monette,"Monette, Paul",,"=""0060595647""","=""9780060595647""",0,4.17,Perennial,Paperback,304,2004,1992,,2020/06/13,to-read,to-read (#565),to-read,,,,0,0
38246560,Jerusalem,Alan             Moore,"Moore, Alan",,"=""1631494724""","=""9781631494727""",0,4.02,Liveright,Paperback,1266,2018,2016,,2020/06/13,to-read,to-read (#564),to-read,,,,0,0
36239705,"Jerusalem, Book One: The Boroughs (Jerusalem, #1)",Alan             Moore,"Moore, Alan",,"=""""","=""""",0,3.93,,Paperback,,2016,,,2020/06/13,to-read,to-read (#563),to-read,,,,0,0
8809,The Wanting Seed,Anthony Burgess,"Burgess, Anthony",,"=""0393315088""","=""9780393315080""",0,3.72,W. W. Norton & Company,Paperback,288,1996,1962,,2020/06/13,to-read,to-read (#562),to-read,,,,0,0
31244,Our Mutual Friend,Charles Dickens,"Dickens, Charles",Richard Gaughan,"=""0375761144""","=""9780375761140""",0,4.09,Modern Library,Paperback,801,2002,1865,,2020/06/13,to-read,to-read (#561),to-read,,,,0,0
75504,The Collected Poems,Wallace Stevens,"Stevens, Wallace",,"=""0679726691""","=""9780679726692""",0,4.27,Vintage,Paperback,560,1990,1954,,2020/06/13,to-read,to-read (#560),to-read,,,,0,0
26116430,LaRose,Louise Erdrich,"Erdrich, Louise",,"=""0062277022""","=""9780062277022""",0,3.91,Harper,Hardcover,372,2016,2016,,2020/06/12,to-read,to-read (#559),to-read,,,,0,0
27071490,Homegoing,Yaa Gyasi,"Gyasi, Yaa",,"=""""","=""""",0,4.47,Alfred A. Knopf,Hardcover,305,2016,2016,,2020/06/12,to-read,to-read (#558),to-read,,,,0,0
41015348,You Play the Girl: And Other Vexing Stories That Tell Women Who They Are,Carina Chocano,"Chocano, Carina",,"=""054464896X""","=""9780544648968""",0,3.89,Mariner Books,Kindle Edition,306,2017,2017,,2020/06/12,to-read,to-read (#557),to-read,,,,0,0
33375622,Her Body and Other Parties: Stories,Carmen Maria Machado,"Machado, Carmen Maria",,"=""155597788X""","=""9781555977887""",0,3.81,Graywolf Press,Paperback,248,2017,2017,,2020/06/12,to-read,to-read (#556),to-read,,,,0,0
40227699,Improvement,Joan Silber,"Silber, Joan",,"=""1640091130""","=""9781640091139""",0,3.51,Counterpoint,Paperback,240,2018,2017,,2020/06/12,to-read,to-read (#555),to-read,,,,0,0
328854,Motherless Brooklyn,Jonathan Lethem,"Lethem, Jonathan",,"=""0345803396""","=""9780345803399""",0,3.86,Vintage,Paperback,311,2000,1999,,2020/06/12,to-read,to-read (#554),to-read,,,,0,0
44776662,Florida,Lauren Groff,"Groff, Lauren",Ana Mata Buil,"=""1594634521""","=""9781594634529""",0,3.77,Riverhead Books,Paperback,275,2019,2018,,2020/06/12,to-read,to-read (#553),to-read,,,,0,0
440777,Moth Smoke,Mohsin Hamid,"Hamid, Mohsin",,"=""0312273231""","=""9780312273231""",0,3.86,Picador,Paperback,256,2001,2000,,2020/06/12,to-read,to-read (#552),to-read,,,,0,0
43064139,Everything Inside,Edwidge Danticat,"Danticat, Edwidge",,"=""0525521275""","=""9780525521273""",0,3.68,Knopf,Hardcover,224,2019,2019,,2020/06/12,to-read,to-read (#551),to-read,,,,0,0
43263696,Dominicana,Angie Cruz,"Cruz, Angie",,"=""125020593X""","=""9781250205933""",0,4.11,Flatiron Books,Hardcover,323,2019,2019,,2020/06/12,to-read,to-read (#550),to-read,,,,0,0
373687,Baise-Moi,Virginie Despentes,"Despentes, Virginie",Bruce Benderson,"=""0802138705""","=""9780802138705""",0,3.52,Grove Press,Paperback,244,2003,1993,,2020/06/12,to-read,to-read (#549),to-read,,,,0,0
36586697,Queenie,Candice Carty-Williams,"Carty-Williams, Candice",,"=""""","=""""",0,3.85,Orion Publishing,Hardcover,330,2019,2019,,2020/06/12,to-read,to-read (#548),to-read,,,,0,0
31659,The Progress of Love,Alice Munro,"Munro, Alice",,"=""0375724702""","=""9780375724701""",0,4.09,Vintage,Paperback,320,2000,1986,,2020/06/12,to-read,to-read (#547),to-read,,,,0,0
52163147,The Hidden Girl and Other Stories,Ken Liu,"Liu, Ken",,"=""""","=""""",0,3.94,Saga Press,Hardcover,411,2020,2020,,2020/06/12,to-read,to-read (#546),to-read,,,,0,0
23168817,"The Dark Forest (Remembrance of Earth’s Past, #2)",Liu Cixin,"Cixin, Liu",Joel Martinsen,"=""""","=""""",0,4.40,Tor Books,Hardcover,512,2015,2008,,2020/06/12,to-read,to-read (#545),to-read,,,,0,0
25451264,"Death's End (Remembrance of Earth’s Past, #3)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377101""","=""9780765377104""",0,4.41,TOR,Hardcover,604,2016,2010,,2020/06/12,to-read,to-read (#544),to-read,,,,0,0
16703,The Yiddish Policemen's Union,Michael Chabon,"Chabon, Michael",,"=""0007149824""","=""9780007149827""",0,3.72,HarperCollins,Hardcover,414,2007,2007,,2020/06/12,to-read,to-read (#543),to-read,,,,0,0
24885533,The Paper Menagerie and Other Stories,Ken Liu,"Liu, Ken",,"=""1481442546""","=""9781481442541""",0,4.36,Gallery / Saga Press,Hardcover,450,2016,2016,,2020/06/12,to-read,to-read (#542),to-read,,,,0,0
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""""","=""""",0,4.08,Tor Books,Hardcover,472,2014,2006,,2020/06/12,to-read,to-read (#541),to-read,,,,0,0
53085,A History of Reading,Alberto Manguel,"Manguel, Alberto",,"=""0140166548""","=""9780140166545""",0,3.99,Penguin Books,Paperback,372,1997,1996,,2011/08/21,"non-fiction, to-read","non-fiction (#6), to-read (#540)",to-read,,,,1,0
16071842,Seven American Deaths and Disasters,Kenneth Goldsmith,"Goldsmith, Kenneth",,"=""1576876365""","=""9781576876367""",0,3.70,powerHouse Books,Paperback,176,2013,2013,,2013/03/21,"non-fiction, to-read","non-fiction (#3), to-read (#539)",to-read,,,,1,0
2130007,The Girl on the Fridge,Etgar Keret,"Keret, Etgar","Miriam Shlesinger, Sondra Silverston","=""0374531056""","=""9780374531058""",0,3.86,"Farrar, Straus and Giroux",Paperback,171,2008,2006,,2013/03/23,to-read,to-read (#538),to-read,,,,1,0
504548,The Whole World is a Single Flower: 365 Kong-ans for Everyday Life with Questions and Commentary,Seung Sahn,"Sahn, Seung",Stephen  Mitchell,"=""0804834563""","=""9780804834568""",0,4.33,Tuttle Pub,Paperback,244,1992,1992,,2009/01/21,"non-fiction, to-read","non-fiction (#5), to-read (#537)",to-read,,,,1,0
16142053,"Going Clear: Scientology, Hollywood, and the Prison of Belief",Lawrence Wright,"Wright, Lawrence",,"=""0307700666""","=""9780307700667""",0,4.04,Alfred A. Knopf,Hardcover,430,2013,2013,,2013/03/21,"non-fiction, to-read","non-fiction (#4), to-read (#536)",to-read,,,,1,0
37082,Thoughts Without A Thinker: Psychotherapy From A Buddhist Perspective,Mark Epstein,"Epstein, Mark",Dalai Lama XIV,"=""0465085857""","=""9780465085859""",0,3.97,Basic Books,Paperback,256,1995,1995,,2009/01/21,"non-fiction, to-read","non-fiction (#1), to-read (#535)",to-read,,,,1,0
3294286,La Tentation de l'innocence,Pascal Bruckner,"Bruckner, Pascal",,"=""2253139270""","=""9782253139270""",0,4.01,LGF,Pocket Book,288,1996,1995,,2011/08/21,"non-fiction, to-read","non-fiction (#2), to-read (#534)",to-read,,,,1,0
37655505,"Scrublands (Martin Scarsden, #1)",Chris Hammer,"Hammer, Chris",,"=""1760632988""","=""9781760632984""",0,3.97,Allen & Unwin,Paperback,496,2018,2018,,2020/06/12,to-read,to-read (#533),to-read,,,,0,0
261601,A Good Scent from a Strange Mountain,Robert Olen Butler,"Butler, Robert Olen",,"=""0802137989""","=""9780802137982""",0,3.95,Grove Press,Paperback,269,2001,1992,,2020/06/04,to-read,to-read (#397),to-read,,,,0,0
34563821,Disappearing Earth,Julia  Phillips,"Phillips, Julia",,"=""""","=""""",0,3.83,Knopf,Hardcover,312,2019,2019,,2020/03/29,to-read,to-read (#345),to-read,,,,0,0
4657432,"In Other Rooms, Other Wonders",Daniyal Mueenuddin,"Mueenuddin, Daniyal",,"=""0393068005""","=""9780393068009""",0,3.75,W. W. Norton,Hardcover,247,2009,2009,,2016/11/21,to-read,to-read (#302),to-read,,,,0,0
13531832,Vampires in the Lemon Grove: Stories,Karen Russell,"Russell, Karen",,"=""0307957233""","=""9780307957238""",0,3.68,Knopf,Hardcover,243,2013,2013,,2020/06/10,to-read,to-read (#477),to-read,,,,0,0
43697186,Red at the Bone,Jacqueline Woodson,"Woodson, Jacqueline",,"=""0525535276""","=""9780525535270""",0,3.96,Riverhead Books,Hardcover,196,2019,2019,,2020/06/08,to-read,to-read (#450),to-read,,,,0,0
37506228,Weather,Jenny Offill,"Offill, Jenny",,"=""0385351100""","=""9780385351102""",0,3.54,Knopf,Hardcover,208,2020,2020,,2020/03/21,to-read,to-read (#331),to-read,,,,0,0
46201897,Codependence,Amy Long,"Long, Amy",,"=""188083412X""","=""9781880834121""",0,4.60,Cleveland State University Poetry Center,Paperback,208,2019,,,2020/04/01,"to-read, non-fiction","to-read (#348), non-fiction (#19)",to-read,,,,0,0
13537608,All Men Are Liars,Alberto Manguel,"Manguel, Alberto",Bogdan-Alexandru Stănescu,"=""1594488355""","=""9781594488351""",0,3.33,Riverhead Books,Paperback,224,2012,2008,,2020/06/04,to-read,to-read (#402),to-read,,,,0,0
40164365,The Friend,Sigrid Nunez,"Nunez, Sigrid",,"=""0735219451""","=""9780735219458""",0,3.73,Riverhead Books,Paperback,212,2019,2018,,2020/03/29,to-read,to-read (#347),to-read,,,,0,0
128066,"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939–45",Władysław Szpilman,"Szpilman, Władysław",Anthea Bell,"=""057506708X""","=""9780575067080""",0,4.25,Victor Gollancz,Hardcover,222,1999,1946,,2012/08/04,"to-read, non-fiction","to-read (#242), non-fiction (#18)",to-read,,,,0,0
783310,Powers of Horror: An Essay on Abjection,Julia Kristeva,"Kristeva, Julia",Leon Roudiez,"=""0231053479""","=""9780231053471""",0,4.07,Columbia University Press,Paperback,219,1982,1980,,2009/01/21,"to-read, non-fiction","to-read (#42), non-fiction (#17)",to-read,,,,0,0
42270835,The Nickel Boys,Colson Whitehead,"Whitehead, Colson",,"=""""","=""""",0,4.25,Doubleday,ebook,213,2019,2019,,2020/06/05,to-read,to-read (#408),to-read,,,,0,0
40390714,The Last Romantics,Tara Conklin,"Conklin, Tara",,"=""0062358200""","=""9780062358202""",0,3.70,Mariner Books,Hardcover,354,2019,2019,,2020/06/08,to-read,to-read (#452),to-read,,,,0,0
25893536,Yiddish for Pirates,Gary Barwin,"Barwin, Gary",,"=""0345815513""","=""9780345815514""",0,3.18,Random House Canada,Hardcover,342,2016,2016,,2020/06/05,to-read,to-read (#412),to-read,,,,0,0
34836959,Mrs Osmond,John Banville,"Banville, John",,"=""0241260175""","=""9780241260173""",0,3.54,Hamish Hamilton,Hardcover,368,2017,2017,,2020/06/10,to-read,to-read (#463),to-read,,,,0,0
5587960,The Thing Around Your Neck,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""0307271072""","=""9780307271075""",0,4.23,Knopf,Hardcover,218,2009,2008,,2020/06/03,to-read,to-read (#373),to-read,,,,0,0
122681,"Nine-Headed Dragon River: Zen Journals, 1969-1982",Peter Matthiessen,"Matthiessen, Peter",,"=""1570623678""","=""9781570623677""",0,4.02,Shambhala,Paperback,303,1998,1986,,2009/01/20,"to-read, non-fiction","to-read (#58), non-fiction (#13)",to-read,,,,0,0
34449,The Makioka Sisters,Jun'ichirō Tanizaki,"Tanizaki, Jun'ichirō",Edward G. Seidensticker,"=""0679761640""","=""9780679761648""",5,4.03,Vintage,Paperback,530,1995,1948,,2009/02/26,favorite-list,favorite-list (#52),read,,,,1,0
17143,Go Tell It on the Mountain,James Baldwin,"Baldwin, James",,"=""0141185910""","=""9780141185910""",3,4.05,Penguin,Paperback,256,2001,1953,,2009/01/24,,,read,,,,1,0
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,"=""0312282990""","=""9780312282998""",0,4.18,Picador USA,Paperback,639,2001,2000,,2020/06/03,to-read,to-read (#532),to-read,,,,1,0
45967,The Blind Owl,Sadegh Hedayat,"Hedayat, Sadegh","صادق هدایت, D.P. Costello","=""0802131808""","=""9780802131805""",0,3.96,Grove Press,Paperback,148,1957,1937,,2020/05/31,to-read,to-read (#531),to-read,,,,1,0
187020,Empire Falls,Richard Russo,"Russo, Richard",,"=""0375726403""","=""9780375726408""",0,3.94,Vintage Books,Paperback,483,2002,2001,,2020/05/31,to-read,to-read (#529),to-read,,,,1,0
16842,A Single Man,Christopher Isherwood,"Isherwood, Christopher",,"=""0816638624""","=""9780816638628""",0,4.06,Univ Of Minnesota Press,Paperback,186,2001,1964,,2020/05/31,to-read,to-read (#527),to-read,,,,1,0
30106,The Swimming-Pool Library,Alan Hollinghurst,"Hollinghurst, Alan",,"=""0679722564""","=""9780679722564""",0,3.72,Vintage,Paperback,352,1989,1988,,2020/05/31,to-read,to-read (#528),to-read,,,,1,0
22571882,Young Skins,Colin  Barrett,"Barrett, Colin",,"=""0802123325""","=""9780802123329""",0,4.02,"Grove Press, Black Cat",Paperback,211,2015,2013,,2020/05/31,to-read,to-read (#526),to-read,,,,1,0
20956922,Nagasaki,Éric Faye,"Faye, Éric",Emily Boyce,"=""190831365X""","=""9781908313652""",0,3.58,Gallic Books,Paperback,109,2014,2010,,2020/04/01,to-read,to-read (#525),to-read,,,,1,0
135158,Dreams of My Russian Summers,Andreï Makine,"Makine, Andreï",Geoffrey Strachan,"=""0684852683""","=""9780684852683""",0,3.82,Touchstone,Paperback,244,1998,1995,,2020/04/01,to-read,to-read (#524),to-read,,,,1,0
41880609,On Earth We're Briefly Gorgeous,Ocean Vuong,"Vuong, Ocean",,"=""0525562028""","=""9780525562023""",0,4.02,Penguin Press,Hardcover,246,2019,2019,,2020/03/29,to-read,to-read (#523),to-read,,,,1,0
63032,2666,Roberto Bolaño,"Bolaño, Roberto",,"=""843396867X""","=""9788433968678""",0,4.22,Anagrama,Paperback,1128,2004,2004,,2020/03/17,to-read,to-read (#522),to-read,,,,1,0
1025100,"A Boy's Own Story (The Edmund Trilogy, #1)",Edmund White,"White, Edmund",,"=""0375707409""","=""9780375707407""",0,3.71,Vintage,Paperback,218,2000,1982,,2013/03/28,to-read,to-read (#521),to-read,,,,1,0
902010,Cassandra at the Wedding,Dorothy Baker,"Baker, Dorothy",Deborah Eisenberg,"=""1590171128""","=""9781590171127""",0,3.94,NYRB Classics,Paperback,256,2004,1962,,2012/08/04,to-read,to-read (#520),to-read,,,,1,0
264,The Portrait of a Lady,Henry James,"James, Henry","Geoffrey Moore, Patricia Crick","=""0141439637""","=""9780141439631""",0,3.80,Penguin Classics,Paperback,797,2003,1881,,2009/10/30,to-read,to-read (#519),to-read,,,,1,0
115164,Manifestoes of Surrealism,André Breton,"Breton, André","Richard Seaver, Helen R. Lane","=""0472061828""","=""9780472061822""",0,3.83,University of Michigan Press,Paperback,320,1969,1924,,2009/01/21,"to-read, non-fiction","to-read (#46), non-fiction (#12)",to-read,,,,0,0
2725,Illuminations: Essays and Reflections,Walter Benjamin,"Benjamin, Walter","Harry Zohn, Hannah Arendt, Leon Wieseltier","=""0805202412""","=""9780805202410""",0,4.29,Schocken Books,Paperback,278,1969,1955,,2012/08/04,"to-read, non-fiction","to-read (#241), non-fiction (#11)",to-read,,,,0,0
1348218,Le système des objets,Jean Baudrillard,"Baudrillard, Jean",,"=""2070283860""","=""9782070283866""",0,4.02,Gallimard,Paperback,288,1968,1968,,2009/01/23,"to-read, non-fiction","to-read (#52), non-fiction (#10)",to-read,,,,0,0
51715,Mythologies,Roland Barthes,"Barthes, Roland",Annette Lavers,"=""0374521506""","=""9780374521509""",0,4.08,"Farrar, Straus and Giroux",Paperback,160,1972,1957,,2009/01/21,"to-read, non-fiction","to-read (#45), non-fiction (#9)",to-read,,,,0,0
2078883,El placer del texto y lección inaugural de la cátedra de semiología literaria del Collége de France,Roland Barthes,"Barthes, Roland","Nicolás Rosa, Oscar Terán","=""9871105223""","=""9789871105229""",5,4.00,Siglo XXI,Paperback,152,2003,1973,2009/03/07,2009/02/15,"favorite-list, non-fiction","favorite-list (#18), non-fiction (#8)",read,,,,1,0
17650,The Robber Bride,Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",3,3.83,Anchor,Paperback,528,1998,1993,,2010/09/19,,,read,,,,1,0
201388,Minima Moralia: Reflections on a Damaged Life,Theodor W. Adorno,"Adorno, Theodor W.",E.F.N. Jephcott,"=""1844670511""","=""9781844670512""",0,4.24,Verso,Paperback,256,2005,1951,,2009/01/21,"to-read, non-fiction","to-read (#43), non-fiction (#7)",to-read,,,,0,0
12490467,Įsivaizduojamos mirtys,Michel Schneider,"Schneider, Michel",Diana Bučiūtė,"=""9955086653""","=""9789955086659""",0,3.70,Alma littera,Paperback,287,2004,2003,,2011/08/21,to-read,to-read (#516),to-read,,,,0,0
16175881,George Anderson: Notes for a Love Song in Imperial Time,Peter Dimock,"Dimock, Peter",,"=""1564788342""","=""9781564788344""",0,3.67,Dalkey Archive Press,Kindle Edition,170,2013,2013,,2013/03/21,to-read,to-read (#515),to-read,,,,0,0
10482585,The Iguana Complex,Darby Larson,"Larson, Darby",,"=""""","=""""",0,4.10,"Mud Luscious Press, Nephew Imprint Series",Paperback,46,2011,2011,,2013/03/23,to-read,to-read (#514),to-read,,,,0,0
16133239,Pacific Offering,Tom Mahony,"Mahony, Tom",,"=""1934081388""","=""9781934081389""",0,3.91,Casperian Books,Paperback,188,2012,2012,,2013/04/11,to-read,to-read (#513),to-read,,,,0,0
233353,Death Sentence,Maurice Blanchot,"Blanchot, Maurice",Lydia Davis,"=""1886449414""","=""9781886449411""",0,3.71,Station Hill Press,Paperback,81,1998,1948,,2013/03/23,to-read,to-read (#512),to-read,,,,0,0
13084112,I Am Forbidden,Anouk Markovits,"Markovits, Anouk",,"=""0307984737""","=""9780307984739""",0,3.69,Hogarth,Hardcover,302,2012,2012,,2013/03/21,to-read,to-read (#511),to-read,,,,0,0
762334,Christie Malry's Own Double-Entry,B.S. Johnson,"Johnson, B.S.",,"=""0811209547""","=""9780811209540""",0,4.01,New Directions,Paperback,192,2009,1973,,2013/03/23,to-read,to-read (#510),to-read,,,,0,0
158610,The Lord Chandos Letter and Other Writings,Hugo von Hofmannsthal,"Hofmannsthal, Hugo von","Joel Rotenberg, John Banville","=""1590171209""","=""9781590171202""",0,3.92,NYRB Classics,Paperback,128,2005,1902,,2013/03/23,to-read,to-read (#509),to-read,,,,0,0
6013046,How I Became a Famous Novelist,Steve Hely,"Hely, Steve",,"=""0802170609""","=""9780802170606""",0,3.70,"Grove Press, Black Cat",Paperback,322,2009,2009,,2013/03/30,to-read,to-read (#508),to-read,,,,0,0
3381339,Tinkers,Paul Harding,"Harding, Paul",,"=""193413712X""","=""9781934137123""",0,3.41,Bellevue Literary Press,Paperback,191,2009,2009,,2013/03/23,to-read,to-read (#507),to-read,,,,0,0
15741474,Middle C,William H. Gass,"Gass, William H.",,"=""0307701638""","=""9780307701633""",0,3.51,Knopf,Hardcover,395,2013,2013,,2013/03/21,to-read,to-read (#506),to-read,,,,0,0
13643020,A Country Doctor's Notebook,Mikhail Bulgakov,"Bulgakov, Mikhail",Michael Glenny,"=""1612191908""","=""9781612191904""",0,4.29,Melville House,Paperback,176,2013,1925,,2013/03/21,to-read,to-read (#505),to-read,,,,0,0
92576,Woodcutters,Thomas Bernhard,"Bernhard, Thomas",David McLintock,"=""0226043967""","=""9780226043968""",0,4.19,University of Chicago Press,Paperback,188,1989,1984,,2013/03/22,to-read,to-read (#504),to-read,,,,0,0
62772,I Am a Cat,Natsume Sōseki,"Sōseki, Natsume","Graeme Wilson, Aiko Ito","=""080483265X""","=""9780804832656""",0,3.67,Tuttle Publishing,Paperback,470,2001,1906,,2013/04/14,to-read,to-read (#503),to-read,,,,0,0
10857039,Marilyn's Last Sessions,Michel Schneider,"Schneider, Michel",Will Hobson,"=""1847670369""","=""9781847670366""",0,3.52,Canongate UK,Hardcover,404,2013,2006,,2020/06/12,to-read,to-read (#502),to-read,,,,0,0
5947,The Collected Works of Billy the Kid,Michael Ondaatje,"Ondaatje, Michael",,"=""0747572607""","=""9780747572602""",0,3.95,Bloomsbury Publishing PLC,Paperback,105,,1970,,2013/03/23,to-read,to-read (#501),to-read,,,,0,0
9866484,Les couleurs de nos souvenirs,Michel Pastoureau,"Pastoureau, Michel",,"=""2020966875""","=""9782020966870""",0,3.78,Editions du Seuil,Paperback,272,2010,2010,,2011/08/21,to-read,to-read (#500),to-read,,,,0,0
15808782,"There Once Lived a Girl Who Seduced Her Sister's Husband, and He Hanged Himself: Love Stories",Ludmilla Petrushevskaya,"Petrushevskaya, Ludmilla",Anna Summers,"=""0143121529""","=""9780143121527""",0,3.40,Penguin Books,Paperback,171,2013,2011,,2013/03/21,to-read,to-read (#499),to-read,,,,0,0
890137,The Lemoine Affair,Marcel Proust,"Proust, Marcel",Charlotte Mandell,"=""1933633417""","=""9781933633411""",0,3.33,Melville House,Paperback,112,2008,1919,,2013/03/26,to-read,to-read (#498),to-read,,,,0,0
28394,The Complete Short Stories of Marcel Proust,Marcel Proust,"Proust, Marcel",Joachim Neugroschel,"=""0815412649""","=""9780815412649""",0,3.74,Cooper Square Press,Paperback,201,2003,2001,,2013/03/26,to-read,to-read (#497),to-read,,,,0,0
102000,Le Voyeur,Alain Robbe-Grillet,"Robbe-Grillet, Alain",,"=""""","=""""",0,3.80,Les Éditions de Minuit,Hardcover,256,1955,1955,,2013/03/23,to-read,to-read (#496),to-read,,,,0,0
